scenariu,sectiune,mod,imagine,det_scenariu,clase_gasite,confidence_medie,preprocess_ms,inferenta_ms,total_ms,fps,decizie,motiv_decizie
animale,5.7.3,CPU+FPGA,coco_000000190140_dog.jpg,0,,,0.33,30.23,30.56,32.73,emergency_stop,PERICOL CRITIC: unknown la distanță 0.84
animale,5.7.3,CPU+FPGA,coco_000000193162_dog.jpg,0,,,0.31,29.19,29.5,33.9,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000193674_dog.jpg,0,,,0.31,29.64,29.95,33.38,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000198641_cat.jpg,1,cat,0.527,0.37,32.79,33.17,30.15,emergency_stop,PERICOL CRITIC: unknown la distanță 0.85
animale,5.7.3,CPU+FPGA,coco_000000205834_dog.jpg,0,,,0.32,30.18,30.5,32.78,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000206831_dog.jpg,0,,,0.32,34.02,34.34,29.12,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000211042_cat.jpg,0,,,0.33,30.08,30.41,32.89,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000222235_cat.jpg,0,,,0.31,31.66,31.97,31.28,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000225670_dog.jpg,0,,,0.31,29.76,30.07,33.25,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000236166_dog.jpg,0,,,0.31,28.42,28.73,34.8,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000240940_cat.jpg,0,,,0.31,29.36,29.68,33.69,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000241326_cat_dog.jpg,2,cat;dog,0.715,0.31,29.35,29.65,33.72,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000243344_cat.jpg,0,,,0.31,29.63,29.94,33.4,stop,"Pericol înalt (balanced): unknown, oprire preventivă"
animale,5.7.3,CPU+FPGA,coco_000000245576_cat.jpg,0,,,0.35,28.39,28.74,34.79,stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000253386_dog.jpg,0,,,0.31,29.23,29.54,33.86,stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000255965_cat.jpg,0,,,0.31,29.92,30.24,33.07,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000260925_cat.jpg,0,,,0.33,29.9,30.23,33.08,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000267300_dog.jpg,0,,,0.31,30.04,30.35,32.95,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000273642_dog.jpg,0,,,0.31,30.06,30.37,32.93,emergency_stop,PERICOL CRITIC: unknown la distanță 0.84
animale,5.7.3,CPU+FPGA,coco_000000277584_cat.jpg,0,,,0.31,29.71,30.01,33.32,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000279145_cat.jpg,0,,,0.32,30.17,30.48,32.8,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000279278_dog.jpg,1,dog,0.824,0.31,30.77,31.08,32.18,emergency_stop,PERICOL CRITIC: animal la distanță 0.61
animale,5.7.3,CPU+FPGA,coco_000000291664_dog.jpg,0,,,0.31,30.31,30.62,32.66,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000297085_cat.jpg,0,,,0.31,29.95,30.26,33.04,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000309484_dog.jpg,0,,,0.31,29.58,29.89,33.45,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000309938_dog.jpg,0,,,0.31,29.34,29.65,33.72,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000327769_cat.jpg,0,,,0.32,29.63,29.95,33.39,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000329447_dog.jpg,0,,,0.34,29.79,30.14,33.18,emergency_stop,PERICOL CRITIC: unknown la distanță 1.00
animale,5.7.3,CPU+FPGA,coco_000000347930_dog.jpg,1,dog,0.716,0.31,29.6,29.91,33.44,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000361621_cat.jpg,0,,,0.31,29.67,29.98,33.36,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000364636_dog.jpg,0,,,0.31,29.41,29.72,33.65,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000366611_dog.jpg,1,dog,0.592,0.31,29.71,30.02,33.31,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000367195_dog.jpg,0,,,0.31,29.7,30.0,33.33,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000375278_cat_dog.jpg,0,,,0.31,29.37,29.68,33.69,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000387383_cat.jpg,0,,,0.31,29.93,30.24,33.06,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000399560_cat.jpg,0,,,0.31,29.35,29.66,33.71,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000399655_dog.jpg,1,dog,0.493,0.3,30.47,30.78,32.49,emergency_stop,PERICOL CRITIC: animal la distanță 1.00
animale,5.7.3,CPU+FPGA,coco_000000401991_cat_dog.jpg,0,,,0.31,29.46,29.77,33.6,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000415990_dog.jpg,0,,,0.3,30.17,30.48,32.81,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000416256_cat.jpg,0,,,0.31,29.8,30.11,33.21,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000433134_cat.jpg,1,dog,0.523,0.31,30.58,30.89,32.38,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000434996_cat.jpg,0,,,0.3,30.24,30.55,32.74,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000435299_cat.jpg,0,,,0.32,30.22,30.53,32.75,emergency_stop,PERICOL CRITIC: unknown la distanță 0.85
animale,5.7.3,CPU+FPGA,coco_000000452891_dog.jpg,0,,,0.31,29.07,29.38,34.03,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000462728_dog.jpg,0,,,0.31,30.75,31.06,32.2,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000472375_dog.jpg,0,,,0.33,30.03,30.36,32.93,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000475732_cat.jpg,1,cat,0.727,0.31,30.35,30.66,32.62,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000476810_cat.jpg,1,cat,0.794,0.31,29.9,30.2,33.11,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000479155_dog.jpg,0,,,0.3,30.3,30.61,32.67,emergency_stop,PERICOL CRITIC: person la distanță 1.00
animale,5.7.3,CPU+FPGA,coco_000000486479_dog.jpg,1,dog,0.813,0.31,29.72,30.03,33.31,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000489014_dog.jpg,0,,,0.33,30.96,31.28,31.97,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000490171_dog.jpg,0,,,0.32,29.63,29.94,33.4,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000491216_cat.jpg,0,,,0.32,30.03,30.35,32.95,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000498286_dog.jpg,0,,,0.31,30.17,30.48,32.81,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000520531_cat.jpg,0,,,0.35,30.13,30.48,32.81,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000524280_cat.jpg,0,,,0.32,29.61,29.93,33.41,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000530099_cat.jpg,0,,,0.3,29.28,29.58,33.8,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000532530_dog.jpg,0,,,0.33,29.38,29.71,33.66,continue,"Drum liber, niciun obstacol detectat"
animale,5.7.3,CPU+FPGA,coco_000000554579_dog.jpg,1,dog,0.881,0.31,30.97,31.28,31.97,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000555005_dog.jpg,0,,,0.34,30.04,30.38,32.92,continue,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000562561_dog.jpg,0,,,0.31,30.1,30.41,32.88,emergency_stop,PERICOL CRITIC: unknown la distanță 0.92
animale,5.7.3,CPU+FPGA,coco_000000574315_cat.jpg,0,,,0.32,30.24,30.57,32.71,emergency_stop,Menținere decizie anterioară (reaction time)
animale,5.7.3,CPU+FPGA,coco_000000579321_dog.jpg,0,,,0.35,30.03,30.38,32.91,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000000724_stop-sign.jpg,1,stop sign,0.947,0.32,31.13,31.45,31.79,stop,Semn STOP detectat (conf: 0.95)
semne,5.7.4,CPU,coco_000000011122_stop-sign.jpg,1,stop sign,0.972,0.32,29.17,29.49,33.91,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000015440_stop-sign.jpg,1,stop sign,0.75,0.31,29.69,30.0,33.34,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000021839_traffic-light.jpg,1,traffic light,0.655,0.32,29.36,29.68,33.69,stop,Oprire la semn STOP (0.1s/2.0s)
semne,5.7.4,CPU,coco_000000071877_traffic-light.jpg,0,,,0.31,28.69,29.0,34.48,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000076547_traffic-light.jpg,0,,,0.3,29.53,29.83,33.52,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000079408_stop-sign.jpg,1,stop sign,0.957,0.31,29.36,29.67,33.7,stop,Semn STOP detectat (conf: 0.96)
semne,5.7.4,CPU,coco_000000088462_stop-sign.jpg,0,,,0.3,30.21,30.51,32.78,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000095899_stop-sign.jpg,1,stop sign,0.952,0.31,29.44,29.75,33.62,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000100283_stop-sign.jpg,1,stop sign,0.918,0.3,29.36,29.66,33.71,stop,Semn STOP detectat (conf: 0.92)
semne,5.7.4,CPU,coco_000000100723_stop-sign.jpg,0,,,0.3,29.63,29.94,33.4,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000104782_stop-sign.jpg,0,,,0.3,29.6,29.9,33.44,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000119516_traffic-light.jpg,0,,,0.34,30.02,30.36,32.93,stop,Oprire la semn STOP (0.4s/2.0s)
semne,5.7.4,CPU,coco_000000122166_traffic-light.jpg,0,,,0.31,29.61,29.92,33.42,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000122745_stop-sign.jpg,1,stop sign,0.847,0.38,30.33,30.71,32.57,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000126592_stop-sign.jpg,1,stop sign,0.95,0.31,29.2,29.51,33.89,stop,Semn STOP detectat (conf: 0.95)
semne,5.7.4,CPU,coco_000000127092_stop-sign.jpg,0,,,0.31,29.92,30.22,33.09,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000144706_traffic-light.jpg,0,,,0.3,28.73,29.03,34.44,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000153568_stop-sign.jpg,0,,,0.31,28.6,28.91,34.59,stop,Oprire la semn STOP (0.6s/2.0s)
semne,5.7.4,CPU,coco_000000165039_traffic-light.jpg,0,,,0.3,28.55,28.86,34.65,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000169996_traffic-light.jpg,1,traffic light,0.488,0.31,29.53,29.85,33.51,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000172856_stop-sign.jpg,1,stop sign,0.915,0.31,29.42,29.72,33.64,stop,Semn STOP detectat (conf: 0.92)
semne,5.7.4,CPU,coco_000000174482_traffic-light.jpg,0,,,0.31,29.83,30.13,33.19,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000176037_traffic-light.jpg,0,,,0.31,30.01,30.32,32.98,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000183246_traffic-light.jpg,0,,,0.3,29.9,30.2,33.11,stop,Oprire la semn STOP (0.8s/2.0s)
semne,5.7.4,CPU,coco_000000184324_stop-sign.jpg,0,,,0.31,30.17,30.47,32.81,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000190923_traffic-light.jpg,1,traffic light,0.451,0.32,28.6,28.92,34.58,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000191471_stop-sign.jpg,1,stop sign,0.898,0.31,29.54,29.85,33.5,stop,Semn STOP detectat (conf: 0.90)
semne,5.7.4,CPU,coco_000000192716_stop-sign.jpg,1,stop sign,0.937,0.31,28.91,29.23,34.22,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000193717_traffic-light.jpg,1,traffic light,0.533,0.35,28.76,29.11,34.36,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000201148_traffic-light.jpg,0,,,0.33,29.16,29.49,33.91,stop,Oprire la semn STOP (1.0s/2.0s)
semne,5.7.4,CPU,coco_000000212072_stop-sign.jpg,1,stop sign,0.947,0.31,29.86,30.17,33.15,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000213255_traffic-light.jpg,0,,,0.31,30.58,30.89,32.38,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000214200_stop-sign.jpg,1,stop sign,0.953,0.33,29.43,29.76,33.6,stop,Semn STOP detectat (conf: 0.95)
semne,5.7.4,CPU,coco_000000221754_traffic-light.jpg,2,traffic light;traffic light,0.537,0.31,29.56,29.87,33.47,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000226417_traffic-light.jpg,2,traffic light;traffic light,0.623,0.3,29.44,29.75,33.62,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000228942_traffic-light.jpg,1,traffic light,0.476,0.3,28.54,28.85,34.67,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000230450_traffic-light.jpg,0,,,0.31,30.78,31.09,32.16,stop,Oprire la semn STOP (1.3s/2.0s)
semne,5.7.4,CPU,coco_000000232646_stop-sign.jpg,1,stop sign,0.932,0.31,30.63,30.94,32.32,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000244379_traffic-light.jpg,2,traffic light;traffic light,0.824,0.31,29.75,30.06,33.26,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000252332_stop-sign.jpg,1,stop sign,0.943,0.33,29.26,29.59,33.79,stop,Semn STOP detectat (conf: 0.94)
semne,5.7.4,CPU,coco_000000255917_traffic-light.jpg,0,,,0.31,28.92,29.23,34.21,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000260266_traffic-light.jpg,2,traffic light;traffic light,0.672,0.31,29.85,30.16,33.16,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000261888_stop-sign.jpg,0,,,0.31,30.0,30.3,33.0,stop,Oprire la semn STOP (1.5s/2.0s)
semne,5.7.4,CPU,coco_000000273617_stop-sign.jpg,1,stop sign,0.682,0.31,30.04,30.35,32.95,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000274272_traffic-light.jpg,0,,,0.31,30.26,30.58,32.71,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000281179_traffic-light.jpg,0,,,0.34,30.89,31.23,32.02,stop,Oprire la semn STOP (1.6s/2.0s)
semne,5.7.4,CPU,coco_000000283037_traffic-light.jpg,0,,,0.31,29.66,29.97,33.37,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000283038_stop-sign_traffic-light.jpg,1,stop sign,0.908,0.3,29.63,29.93,33.41,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000284762_traffic-light.jpg,0,,,0.31,28.48,28.79,34.73,stop,Oprire la semn STOP (1.7s/2.0s)
semne,5.7.4,CPU,coco_000000289222_traffic-light.jpg,2,traffic light;traffic light,0.826,0.31,29.65,29.96,33.37,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000297343_stop-sign.jpg,1,stop sign,0.789,0.31,30.17,30.48,32.8,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000309173_stop-sign.jpg,1,stop sign,0.912,0.32,30.27,30.6,32.68,stop,Oprire la semn STOP (1.8s/2.0s)
semne,5.7.4,CPU,coco_000000311883_traffic-light.jpg,2,traffic light;traffic light,0.539,0.31,30.23,30.54,32.75,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000315187_traffic-light.jpg,0,,,0.31,30.04,30.35,32.95,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000323751_traffic-light.jpg,0,,,0.3,29.98,30.29,33.02,stop,Oprire la semn STOP (1.9s/2.0s)
semne,5.7.4,CPU,coco_000000326627_traffic-light.jpg,0,,,0.31,36.65,36.95,27.06,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000333697_stop-sign.jpg,0,,,0.32,29.66,29.98,33.36,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000336587_stop-sign.jpg,2,stop sign;traffic light,0.836,0.33,30.17,30.51,32.78,continue,"Obstacol îndepărtat: traffic_sign, precauție"
semne,5.7.4,CPU,coco_000000343496_stop-sign.jpg,1,stop sign,0.844,0.32,29.73,30.05,33.28,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000347163_stop-sign.jpg,2,stop sign;stop sign,0.712,0.31,29.61,29.91,33.43,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000361506_stop-sign.jpg,0,,,0.31,28.8,29.11,34.36,continue,"Drum liber, niciun obstacol detectat"
semne,5.7.4,CPU,coco_000000369442_stop-sign.jpg,0,,,0.33,29.92,30.25,33.06,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000369751_stop-sign.jpg,1,stop sign,0.629,0.31,30.83,31.15,32.11,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000375493_stop-sign.jpg,0,,,0.31,30.03,30.33,32.97,emergency_stop,PERICOL CRITIC: person la distanță 1.00
semne,5.7.4,CPU,coco_000000377946_traffic-light.jpg,2,traffic light;traffic light,0.584,0.31,29.08,29.39,34.03,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000379800_stop-sign.jpg,0,,,0.32,32.08,32.4,30.86,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000380706_traffic-light.jpg,0,,,0.32,29.02,29.34,34.08,emergency_stop,PERICOL CRITIC: person la distanță 1.00
semne,5.7.4,CPU,coco_000000381971_stop-sign.jpg,0,,,0.31,28.99,29.29,34.14,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000413689_stop-sign_traffic-light.jpg,0,,,0.31,29.97,30.28,33.03,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000414133_stop-sign.jpg,1,stop sign,0.799,0.37,30.11,30.48,32.81,stop,Semn STOP detectat (conf: 0.80)
semne,5.7.4,CPU,coco_000000417779_stop-sign.jpg,0,,,0.31,29.91,30.22,33.09,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000418696_traffic-light.jpg,0,,,0.32,30.04,30.35,32.94,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000423229_traffic-light.jpg,0,,,0.33,29.18,29.52,33.88,stop,Oprire la semn STOP (0.1s/2.0s)
semne,5.7.4,CPU,coco_000000424975_stop-sign.jpg,0,,,0.33,29.76,30.09,33.23,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000427055_stop-sign.jpg,0,,,0.33,29.59,29.91,33.43,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000438017_traffic-light.jpg,0,,,0.31,29.52,29.83,33.53,stop,Oprire la semn STOP (0.2s/2.0s)
semne,5.7.4,CPU,coco_000000441553_traffic-light.jpg,0,,,0.34,28.65,28.99,34.5,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000449198_stop-sign_traffic-light.jpg,0,,,0.32,28.49,28.81,34.72,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000454661_traffic-light.jpg,3,traffic light;traffic light;traffic light,0.506,0.31,29.87,30.18,33.14,stop,Oprire la semn STOP (0.3s/2.0s)
semne,5.7.4,CPU,coco_000000475484_traffic-light.jpg,0,,,0.36,29.98,30.34,32.96,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000479030_traffic-light.jpg,0,,,0.3,29.92,30.23,33.08,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000480944_stop-sign_traffic-light.jpg,2,traffic light;traffic light,0.665,0.31,31.01,31.31,31.94,stop,Oprire la semn STOP (0.4s/2.0s)
semne,5.7.4,CPU,coco_000000484029_stop-sign.jpg,1,stop sign,0.964,0.32,30.41,30.73,32.54,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000491213_traffic-light.jpg,0,,,0.32,29.74,30.06,33.27,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000491470_traffic-light.jpg,0,,,0.3,30.05,30.35,32.95,stop,Oprire la semn STOP (0.5s/2.0s)
semne,5.7.4,CPU,coco_000000496854_traffic-light.jpg,0,,,0.32,29.74,30.06,33.27,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000499181_stop-sign_traffic-light.jpg,0,,,0.31,29.47,29.79,33.57,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000501023_stop-sign_traffic-light.jpg,3,stop sign;stop sign;stop sign,0.661,0.32,30.21,30.53,32.75,stop,Oprire la semn STOP (0.6s/2.0s)
semne,5.7.4,CPU,coco_000000522940_stop-sign.jpg,1,stop sign,0.91,0.31,28.89,29.21,34.24,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000523194_stop-sign.jpg,0,,,0.31,30.12,30.43,32.86,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000528980_stop-sign.jpg,0,,,0.31,30.22,30.53,32.76,stop,Oprire la semn STOP (0.7s/2.0s)
semne,5.7.4,CPU,coco_000000538458_traffic-light.jpg,0,,,0.32,29.56,29.88,33.46,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000558558_traffic-light.jpg,0,,,0.3,29.77,30.07,33.25,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000565778_traffic-light.jpg,0,,,0.3,29.79,30.1,33.23,stop,Oprire la semn STOP (0.8s/2.0s)
semne,5.7.4,CPU,coco_000000569030_traffic-light.jpg,0,,,0.3,29.57,29.87,33.48,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000571008_stop-sign.jpg,1,stop sign,0.851,0.31,30.91,31.22,32.03,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000571943_traffic-light.jpg,0,,,0.31,30.1,30.41,32.89,stop,Oprire la semn STOP (0.9s/2.0s)
semne,5.7.4,CPU,coco_000000572555_traffic-light.jpg,0,,,0.34,29.85,30.19,33.12,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU,coco_000000580418_stop-sign.jpg,0,,,0.32,29.37,29.69,33.69,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000000724_stop-sign.jpg,1,stop sign,0.947,6078.38,38.78,6117.16,0.16,stop,Semn STOP detectat (conf: 0.95)
semne,5.7.4,CPU+FPGA,coco_000000011122_stop-sign.jpg,1,stop sign,0.972,0.35,33.14,33.49,29.86,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000015440_stop-sign.jpg,1,stop sign,0.75,0.39,34.08,34.47,29.01,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000021839_traffic-light.jpg,1,traffic light,0.655,0.32,35.84,36.15,27.66,stop,Oprire la semn STOP (0.1s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000071877_traffic-light.jpg,0,,,0.35,35.01,35.36,28.28,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000076547_traffic-light.jpg,0,,,0.32,32.5,32.83,30.46,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000079408_stop-sign.jpg,1,stop sign,0.957,0.35,31.43,31.77,31.47,stop,Semn STOP detectat (conf: 0.96)
semne,5.7.4,CPU+FPGA,coco_000000088462_stop-sign.jpg,0,,,0.32,32.49,32.81,30.48,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000095899_stop-sign.jpg,1,stop sign,0.952,0.32,34.0,34.33,29.13,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000100283_stop-sign.jpg,1,stop sign,0.918,0.36,33.34,33.69,29.68,stop,Semn STOP detectat (conf: 0.92)
semne,5.7.4,CPU+FPGA,coco_000000100723_stop-sign.jpg,0,,,0.31,31.99,32.29,30.97,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000104782_stop-sign.jpg,0,,,0.35,31.45,31.8,31.44,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000119516_traffic-light.jpg,0,,,0.31,30.63,30.95,32.32,stop,Oprire la semn STOP (0.5s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000122166_traffic-light.jpg,0,,,0.31,31.03,31.34,31.91,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000122745_stop-sign.jpg,1,stop sign,0.847,0.36,31.09,31.45,31.79,stop,Menținere decizie anterioară (reaction time)
